ProjectSize,StartDate,EndDate,NumWorkers,HourlyRate,OvertimeRate,ProductivityRate,MarketWageRate,InflationRate,MinWage,FringeBenefits,IndirectCosts,EquipmentCost,MaterialCost,ContingencyCost,WorkingHoursPerDay,WorkingDaysPerWeek,Holidays,LaborCost,ProjectType_Industrial,ProjectType_Residential,ProjectComplexity_Moderate,ProjectComplexity_Simple,LaborDemand_Low,ProjectDuration
0.8072486161091273,2007-06-29,2009-02-18,1.0127714068294178,0.6693868167395296,0.11495773021817839,-0.9820200578169715,0.48258768977702543,-0.8328195480815578,-0.10142902927304914,0.6783292728074591,-0.37377024880413595,1.5409253560847262,-1.309489603219336,-0.6023973526627958,-1.3537596771745852,0.935674292327708,0.0670673961883693,3200000,False,True,False,False,False,0.099474033683781
0.41119050036823435,2007-07-01,2008-09-08,-0.8847414909415684,-0.8276937846339772,-0.776490691881355,0.5586112598548381,1.0851866861942514,0.012273130182254434,-0.10142902927304914,0.10628706340567398,-0.8641161898934181,-1.3976111149013273,1.3806776693521352,1.4082090769537536,0.45626019632929843,-1.0687479694587594,-0.6732337861656895,2375000,False,True,True,False,False,-0.7981964416221422
1.1414715714873118,2007-07-06,2009-07-15,1.0540216872157435,0.8521013783244843,0.8655535949797395,1.3989556149485516,1.3295927596014616,0.8573658084460669,-0.10142902927304914,0.5057710856738631,-1.3978844796043455,-1.1589202353453578,1.3854174531854933,0.3514589960975895,0.45626019632929843,0.935674292327708,0.8073685785424282,3900000,False,False,False,False,False,0.8611338309130492
0.43388948328619065,2007-07-18,2008-05-20,-2.4110018652356224,-1.5290819403955802,-1.6636146933608624,-1.1921061465904004,-2.2112325801662867e-17,0.8573658084460669,-0.10142902927304914,0.5412282474136428,-0.9236230834740943,0.7587668158000757,-0.9563411817526775,-0.658714821574957,1.3612701330812402,0.935674292327708,-1.4135349685197485,1735000,False,False,False,True,False,-1.494571113374616
-1.2779269181472743,2007-07-24,2010-01-06,1.177772528374721,1.7185220413241133,-0.6004249952088899,0.13843908230798044,0.005221557419692573,0.8573658084460669,15.840568397773573,-0.8817858437428642,0.3137277081138584,1.6877870434893871,-0.07285662973031297,1.4286350553863914,0.45626019632929843,0.935674292327708,1.7944368216811732,4685000,False,False,False,False,False,1.7152808892344427
0.1603276029473722,2007-08-06,2009-07-01,0.8065200048977887,0.6045526174674489,0.6660124720842789,1.2588982224329324,-0.9703828513049558,0.012273130182254434,-0.10142902927304914,0.25757095349540243,0.9184761386250545,-1.5700256770166472,1.7253513148313568,-0.13914191307594154,-0.4487497404226433,-1.0687479694587594,0.5606015177577418,3675000,False,False,False,False,False,0.6163146103750701
-1.3397620785099829,2007-08-06,2008-08-28,-1.2147437340321745,-1.087030581722301,-0.5213498752998531,0.20846777856579002,0.2274088968807924,1.7024584867098795,-0.10142902927304914,-1.5034680795803415,-0.6480367005910854,-1.0569223737685705,-0.8457671772442893,-0.08401962899947844,-0.4487497404226433,-1.0687479694587594,-0.9200008469503759,2140000,False,False,True,False,False,-1.0538965164062537
0.5364262681914416,2007-08-22,2010-01-23,0.06401495794392467,1.6536878420520307,0.7611497257248389,0.2784964748235996,-1.4363029692052018,0.012273130182254434,-0.10142902927304914,1.73968031421821,-1.2085420560939844,0.08354533779282786,1.3104121888445794,0.8343406287759008,-1.3537596771745852,-1.0687479694587594,1.547669760896487,4625000,False,False,False,False,False,1.6499957637576483
1.119163950343803,2007-08-24,2010-01-04,0.31151664026187936,1.5358074797391565,-0.6517002682749061,1.048812133659505,1.0602747723758859,0.8573658084460669,-0.10142902927304914,1.467842074213229,0.04795619748359863,0.024980861220416754,1.030388699096113,0.5079473324046542,1.3612701330812402,0.935674292327708,1.547669760896487,4520000,True,False,False,False,False,1.535746794173258
0.594347810809675,2007-09-10,2009-04-09,0.3940172010345309,-0.04378937525336166,-1.5845395734518257,0.2784964748235996,-0.24120440089170928,0.8573658084460669,-0.10142902927304914,-0.6075837929552316,-1.1579193141214,1.6980555651152083,1.1742934584281703,1.2643825108233662,-1.3537596771745852,0.935674292327708,0.0670673961883693,3085000,True,False,False,False,False,-0.025655790146741637
-0.246297280703604,2007-10-10,2008-10-16,-0.760990649782591,-1.175440853456957,0.20329946574155552,-0.6318765765279244,1.122217909437768,-0.8328195480815578,-0.10142902927304914,1.6522193152600857,-0.13506578673986278,1.2110415518866013,-1.108145285713994,-0.3497460620188819,0.45626019632929843,-1.0687479694587594,-1.1667679077350621,2060000,False,False,True,False,False,-1.1409433503753128
1.3712009330880077,2007-10-11,2009-10-19,0.9715211264430919,0.8462073602088418,1.7427932064706173,0.06841038605017084,-0.645854676698137,0.8573658084460669,-0.10142902927304914,-0.8108715202633038,-0.19697563180310854,-1.448626300699079,-1.7066974758631315,1.6318973546243318,0.45626019632929843,-1.0687479694587594,0.8073685785424282,3895000,False,True,False,False,False,0.8556934037899829
-0.9988859729661903,2007-10-18,2008-11-20,-0.43098840669198474,-1.0221963824502203,-1.0730223915402433,-1.1921061465904004,-0.9003601746263059,0.012273130182254434,-0.10142902927304914,0.7634264609829317,0.5517468213397932,-0.7468371709683992,1.584821239095258,0.8240242965098786,0.45626019632929843,-1.0687479694587594,-0.9200008469503759,2195000,False,False,True,False,False,-0.9940518180525254
0.9864923088060928,2007-10-21,2008-09-08,-2.287251024076645,-1.4406716686609242,-0.8123216055901372,1.1056162900831434e-17,0.8771385410624939,-1.6779122263453703,-0.10142902927304914,-1.359275621838569,-1.5269585108247654,-1.580041084925323,1.2328174833918664,0.7009472174894609,1.3612701330812402,0.935674292327708,-1.4135349685197485,1815000,False,False,False,True,False,-1.4075242794055567
0.8350353020949015,2007-10-23,2009-11-11,0.8477702852841145,0.9110415594809224,1.149729807152841,-0.5618478802701148,-0.1496362852350138,0.8573658084460669,-0.10142902927304914,-1.6003843216690736,1.5296719248746946,1.3665927028651708,-0.872613263300804,-1.7733639693213483,0.45626019632929843,0.935674292327708,0.8073685785424282,3950000,False,False,False,False,False,0.9155381021437111
0.049963582553170766,2007-10-29,2008-08-23,-2.2047504633039936,-1.5762340853207302,-1.4338026261252241,0.4885825635970284,-1.6834022224846674,0.012273130182254434,-0.10142902927304914,1.5623945055193098,0.2650087129144368,-0.36982777249745546,0.48149092348362404,-0.18117108207261892,0.45626019632929843,-1.0687479694587594,-1.4135349685197485,1695000,False,False,False,True,False,-1.5380945303591456
0.3536603195244485,2007-10-30,2008-10-31,-0.96724205171422,-1.1990169259195314,1.19791620834741,0.5586112598548381,-1.0525248374087564,-0.8328195480815578,-0.10142902927304914,-1.009431626006072,-0.40583780556096277,-1.586190122751007,0.39284173900081426,-0.6186177182901218,-0.4487497404226433,0.935674292327708,-1.1667679077350621,2035000,True,False,True,False,False,-1.168145485990644
-1.59140769947974,2007-11-18,2009-09-07,1.0952719676020692,0.41005001965120597,-1.2670035450670993,0.6986686523704572,0.42603091245965474,1.7024584867098795,-0.10142902927304914,0.836704595245144,1.0366776604965242,-0.7395200946131387,-1.1681335621644986,0.8697378698872781,1.3612701330812402,-1.0687479694587594,0.31383445697305556,3495000,True,False,False,False,False,0.42045923394468687
-1.3154976484942364,2007-11-20,2010-02-24,0.5177680421935082,1.33541086380727,-0.37555512296756643,0.9787834374016956,-0.5832382446681906,1.7024584867098795,-0.10142902927304914,1.2740095900357644,-0.230743869010627,0.8935394205308282,0.8754560191043359,-1.4576913910627887,-1.3537596771745852,-1.0687479694587594,1.3009027001118008,4335000,True,False,False,False,False,1.3344509906198085
1.684290352646026,2007-12-20,2009-07-21,0.3940172010345309,-0.032001339022073416,-0.5577985633829249,1.3989556149485516,-0.4135679127160779,-1.6779122263453703,-0.10142902927304914,1.4394763448214047,-1.3736942039400266,-0.6096704355736432,1.5678123734265421,-1.326739548099772e-16,0.45626019632929843,0.935674292327708,0.0670673961883693,3095000,False,False,False,False,False,-0.014774935900609236
1.5073948305957456,2007-12-26,2009-10-16,0.8065200048977887,0.4159440377668496,-0.6523180426491954,-0.6318765765279244,0.578195575242105,0.8573658084460669,-0.10142902927304914,1.0352647009879123,0.9897608789090299,-1.4042176151332268,-0.04566794069592918,-1.6214766453141125,0.45626019632929843,0.935674292327708,0.31383445697305556,3500000,True,False,False,False,False,0.42589966106775307
1.114076247275985,2007-12-30,2010-05-11,0.9302708460567661,1.529913461623514,0.23418818445602305,0.6986686523704572,1.6150698260605716,0.8573658084460669,-0.10142902927304914,1.1960038342082486,1.2512087690900182,1.1987016776397421,-0.28762797401946866,-1.0283144990742825,-1.3537596771745852,0.935674292327708,1.547669760896487,4515000,False,True,False,False,False,1.530306367050192
-0.7053646421305483,2007-12-30,2009-07-20,0.43526748142085675,0.498460291385861,-1.3961183892935736,-1.4722209316216388,1.6783595530585822,-0.8328195480815578,-0.10142902927304914,-0.45629990286550304,1.068220629253635,1.5775641471774895,1.6950765431591168,0.879667789010932,-0.4487497404226433,0.935674292327708,-0.17969966459631698,3040000,False,True,False,False,False,-0.07461963425433744
-1.0462407476743407,2008-01-08,2009-02-07,-0.3484878459193332,-1.039878436797151,-0.3551685686160177,0.6986686523704572,-0.9057465343708175,-0.8328195480815578,-0.10142902927304914,-0.22937406773091074,-0.8240782799796176,-0.3105016326294157,0.2271847890506318,0.8350864960041933,1.3612701330812402,-1.0687479694587594,-0.9200008469503759,2180000,False,True,True,False,False,-1.010373099421724
-0.5523421883215668,2008-01-09,2009-11-20,0.43526748142085675,0.52793038196408,0.36515635180536526,1.6090417037219804,-0.4640650353208734,-0.8328195480815578,-0.10142902927304914,1.3094667517755452,-0.9259075796018892,1.6332050442096682,-1.7534269285422124,1.657894871388794,-1.3537596771745852,-1.0687479694587594,0.5606015177577418,3605000,False,False,False,False,False,0.5401486306521432
-0.12067015110594917,2008-02-14,2009-11-11,0.9715211264430919,0.2803816211070436,1.803335095150974,-1.4722209316216388,0.16277257994665414,1.7024584867098795,-0.10142902927304914,0.08501276636180596,0.4475061091381824,0.7015352499950144,-0.18688499294579136,0.42740265810120753,-0.4487497404226433,-1.0687479694587594,0.31383445697305556,3380000,True,False,False,False,False,0.29532941011416425
1.4232520490895282,2008-02-20,2010-08-06,1.0952719676020692,1.724416059439756,-0.6955622488494501,1.6090417037219804,1.3403654790904844,0.012273130182254434,-0.10142902927304914,0.42776532984634696,-0.7438755437004723,-1.066640547220416,-0.1544572227149543,-0.5582384182070181,-0.4487497404226433,0.935674292327708,1.7944368216811732,4690000,False,True,False,False,False,1.7207213163575088
0.18811428893314633,2008-02-29,2010-04-26,0.9715211264430919,1.111438175412809,1.0727020696509632e-16,-0.14167570272325716,-1.6632033734427494,-0.8328195480815578,-0.10142902927304914,3.3513322950815385e-16,0.35742927292890075,-0.7781048425404654,-1.324842997134526,-1.554474403697857,-0.4487497404226433,0.935674292327708,1.0541356393271144,4135000,False,False,False,False,False,1.1168339056971606
-1.6548083069402386,2008-03-09,2010-08-05,1.1365222479883952,1.618323733358169,0.4714135441831335,-0.28173309523887635,1.4891636670326152,0.8573658084460669,-0.10142902927304914,-1.6098395647996817,-1.5934119648532923,-0.4106046245439078,1.073795699640978,1.7204219096352942,-1.3537596771745852,-1.0687479694587594,1.547669760896487,4595000,False,True,False,False,False,1.617353201019251
1.1606482984352404,2008-03-17,2009-07-27,0.2702663598755536,-0.650873241164665,-0.3026577468014228,1.1188408299173147,0.2159628824237058,-1.6779122263453703,-0.10142902927304914,-1.6405691049741578,-1.229635570340625,-1.6742853070383803,-1.529612459139543,0.6580194132779732,-1.3537596771745852,-1.0687479694587594,-0.6732337861656895,2535000,False,True,False,False,False,-0.46088995999203775
0.5892601077418572,2008-03-17,2009-07-25,1.1365222479883952,-0.4976287701579283,0.26754800066764794,0.908754741143886,1.5315812500206434,0.8573658084460669,-0.10142902927304914,-0.8936048976561239,-0.15780921485657798,-1.2720179461694143,1.5819378853512822,0.350542388178483,-0.4487497404226433,-1.0687479694587594,-0.4264667253810033,2675000,True,False,False,False,False,-0.47177081423817013
-0.4165396525882764,2008-03-20,2008-12-20,-1.709747098668084,-1.7059024838648924,-1.6036905790547955,-0.0016183102076387497,-0.10923858715117733,0.8573658084460669,-0.10142902927304914,-0.6784981164347919,1.0803538420212575,1.6497549658802302,-1.4834035505198595,1.0178419396401628,-1.3537596771745852,0.935674292327708,-1.6603020293044346,1575000,False,False,False,True,False,-1.6686647813127344
-0.43415093243841496,2008-04-01,2009-01-22,-2.0397493417586903,-1.5939161396676609,0.9687219154860611,0.41855386733921884,0.6886159500045911,-0.8328195480815578,-0.10142902927304914,-1.285997487576357,-1.633424491476784,-0.50073632928941,0.29249978931983567,-0.41843773783898075,0.45626019632929843,-1.0687479694587594,-1.6603020293044346,1680000,False,False,False,True,False,-1.5544158117283442
-1.2337030376347042,2008-04-17,2009-05-09,-0.43098840669198474,-1.0929245998379444,-0.09940997766022648,1.4689843112063612,-0.7333830225464492,0.012273130182254434,-0.10142902927304914,0.7019673806339796,1.012961206251304,-0.12190404762618419,1.1854763029150925,0.9355269539635397,1.3612701330812402,0.935674292327708,-1.1667679077350621,2135000,True,False,True,False,False,-1.0593369435293198
1.3531982914634215,2008-04-27,2009-02-06,-2.080999622145016,-1.6528563208240978,-0.4620435353680754,-1.0520487540747812,0.2529941056672223,-0.8328195480815578,-0.10142902927304914,0.13465279279749828,-0.12540321422896664,0.3149586174448345,-0.3789568980733611,0.6794159177426062,1.3612701330812402,0.935674292327708,-1.6603020293044346,1625000,False,True,False,True,False,-1.6142605100820724
1.5610113936950563,2008-05-02,2010-03-14,1.0540216872157435,0.52793038196408,1.3869551668799514,0.06841038605017084,1.6305556103260426,0.012273130182254434,6.983903160525453,-0.9763382750489444,1.098646733237157,-0.5199102738991799,-0.5655073179994641,-1.7140540451438688,-0.4487497404226433,-1.0687479694587594,0.5606015177577418,3605000,True,False,False,False,False,0.5401486306521432
0.7407171144530486,2008-05-13,2010-05-03,1.0952719676020692,0.7460090522428975,-0.9574985835481347,-0.4918191840123052,-0.013630701686097809,0.8573658084460669,-0.10142902927304914,-1.6311138618435497,1.0229029949555972,0.4652059910843323,-1.5069493164174728,1.311731600291721,0.45626019632929843,0.935674292327708,0.8073685785424282,3800000,True,False,False,False,False,0.7523252884517251
-0.020090175072935815,2008-05-15,2010-04-12,0.022764677557598888,0.6163406536987361,1.365333063779824,-1.4722209316216388,0.31493724272910484,1.7024584867098795,-0.10142902927304914,0.13228898201484632,1.444714052211028,-0.899462420262542,0.8946231950057244,0.0812753324127269,-0.4487497404226433,-1.0687479694587594,0.5606015177577418,3685000,False,True,False,False,False,0.6271954646212025
0.053877200297646,2008-05-20,2010-07-21,0.6415188833524856,1.1409082659910281,-0.7962594718586142,0.7686973486282668,1.3578711482601467,0.012273130182254434,-0.10142902927304914,0.11574230653628222,-1.3199323950659165,-0.16347275084278726,0.08959206907827595,-0.9568100950318272,-1.3537596771745852,-1.0687479694587594,1.0541356393271144,4160000,True,False,False,False,False,1.1440360413124917
1.7304710420308336,2008-05-23,2010-07-23,0.14651551871657623,1.1350142478753833,-0.5510030452657421,-0.9820200578169715,-0.6296955974646024,-1.6779122263453703,-0.10142902927304914,1.387472507603061,0.3263262812038095,0.6435513094711011,0.9980795562529619,-0.036706484939716434,0.45626019632929843,0.935674292327708,1.0541356393271144,4155000,False,False,False,False,False,1.1385956141894253
1.3539810150123166,2008-05-23,2009-05-24,-0.5959895282372879,-1.2049109440351748,-0.1667473844577657,-1.3321635391060196,-0.7825335552151166,-0.8328195480815578,-0.10142902927304914,0.5199539503697749,0.24911031208433726,-0.4815461296702819,1.6968975620879956,0.3491045718347866,-1.3537596771745852,-1.0687479694587594,-1.1667679077350621,2030000,True,False,True,False,False,-1.17358591311371
-1.0763756043068,2008-06-02,2009-11-28,0.8065200048977887,-0.22650393683831638,-0.8184993493330308,-1.1921061465904004,-1.12322080905547,-0.8328195480815578,-0.10142902927304914,-1.1559878945304967,1.3523950253577997,-1.4424354642779034,0.060888667653366556,-0.35318783489160527,1.3612701330812402,0.935674292327708,-0.17969966459631698,2920000,True,False,False,False,False,-0.20518988520792628
-1.7526487505521193,2008-06-08,2010-10-09,0.35276692064820514,1.4768672985827205,0.33982760245950167,1.4689843112063612,-1.7574646689717008,1.7024584867098795,-0.10142902927304914,-0.030813961988142343,0.7639426672248743,1.1373297287367978,0.7476730758703887,0.09483573780421435,-0.4487497404226433,-1.0687479694587594,1.547669760896487,4465000,True,False,False,False,False,1.47590209581953
0.7771137594766682,2008-06-11,2010-02-05,0.06401495794392467,0.10356107763773148,-0.5454430758971379,-0.28173309523887635,0.001181787611308783,-0.8328195480815578,-0.10142902927304914,-1.3640032434038731,0.383954811301632,-0.7165447999578086,0.2617646725610531,-1.273516103787419,1.3612701330812402,-1.0687479694587594,0.0670673961883693,3220000,False,False,False,False,False,0.1212357421760458
-0.2893470758928315,2008-06-21,2009-04-23,-2.452252145621948,-1.534975958511224,-0.5003455465740152,-1.26213484284821,-1.5541295886163913,1.7024584867098795,-0.10142902927304914,-0.6264942792164476,1.0583211460331898,-0.8349393216883543,0.6168129027887103,0.9042903938967337,0.45626019632929843,-1.0687479694587594,-1.4135349685197485,1730000,False,False,False,True,False,-1.5000115404976821
-0.3887529666025023,2008-07-06,2009-08-23,-0.8434912105552427,-0.9455741469468513,1.3041734007251786,0.8387260448860764,-0.34623841590968396,1.7024584867098795,-0.10142902927304914,1.7420441250008616,-0.9888327562774883,-0.40097237042724015,1.4841977706882792,0.7654332805042473,1.3612701330812402,0.935674292327708,-0.9200008469503759,2265000,True,False,True,False,False,-0.9178858383295986
1.379028168576958,2008-07-26,2009-09-08,-0.5547392478509622,-0.9691502194094267,1.1089566984497436,-1.0520487540747812,-1.2033429102550788,-0.8328195480815578,-0.10142902927304914,1.1179980783807322,0.5686690148790158,0.10004185014692785,-0.5258069806802751,1.3247528245543219,-1.3537596771745852,0.935674292327708,-0.9200008469503759,2245000,False,True,True,False,False,-0.9396475468218635
0.962619240564794,2008-08-16,2010-07-15,1.0952719676020692,0.6222346718143797,0.5090977810147839,0.13843908230798044,-0.2405311059236455,0.012273130182254434,-0.10142902927304914,-0.5106675508664993,-0.35770262603864433,0.1306662877772594,-1.56056181341937,-1.005138696884325,0.45626019632929843,-1.0687479694587594,0.5606015177577418,3690000,True,False,False,False,False,0.6326358917442687
0.5015950702656121,2008-08-18,2010-11-13,1.177772528374721,1.276470682650834,0.521453268500571,-0.5618478802701148,-1.288851371199199,0.8573658084460669,-0.10142902927304914,0.42776532984634696,0.12281152060434979,1.3917136587557475,0.9960469556400763,-1.2831764323466297,-1.3537596771745852,-1.0687479694587594,1.3009027001118008,4285000,True,False,False,False,False,1.2800467193891467
-1.3828118736992103,2008-08-31,2010-10-27,0.8890205656704403,1.111438175412809,-1.564153019100277,0.20846777856579002,0.8932976202960285,1.7024584867098795,-0.10142902927304914,-0.5579437665195393,1.0968445196252297,-1.336552655464572,1.20091822473154,-1.3701193893795254,1.3612701330812402,-1.0687479694587594,1.0541356393271144,4135000,False,True,False,False,False,1.1168339056971606
-0.29913112025401956,2008-09-10,2010-08-06,0.7652697245114629,0.6045526174674489,0.024762671571933122,-0.35176179149668596,0.9262890737311618,-1.6779122263453703,-0.10142902927304914,0.3521233848014827,0.23127432009399676,0.7726996809640116,0.32476466821235783,1.1435879652485665,-0.4487497404226433,0.935674292327708,0.5606015177577418,3675000,True,False,False,False,False,0.6163146103750701
0.6585311418190687,2008-09-29,2010-01-28,1.0540216872157435,-0.5447809150830781,-0.6708512738778759,0.41855386733921884,1.4164478104817098,-0.8328195480815578,-0.10142902927304914,-1.4136432698395651,-0.8161840766935703,0.8072392537054089,0.30328337297208297,-1.4609714095968462,1.3612701330812402,0.935674292327708,-0.4264667253810033,2630000,True,False,False,False,False,-0.5207346583457659
-0.23768732166575848,2008-10-04,2010-04-14,0.4765177618071825,-0.15577571945059215,0.6042350346553439,0.9787834374016956,-0.46541162525700125,-1.6779122263453703,-0.10142902927304914,-1.4963766472323854,-1.3298318782863618,1.205524137281683,1.4283782731080175,-1.3869328542486261,-1.3537596771745852,-1.0687479694587594,-0.17969966459631698,2985000,False,True,False,False,False,-0.13446433260806565
-1.110815440458182,2008-10-22,2010-09-04,1.177772528374721,0.5338244000797236,-1.2435281188441039,1.4689843112063612,1.2689962124757066,0.012273130182254434,-0.10142902927304914,0.32612146619231036,-0.3322516469556533,-1.5311622717860418,-0.6094950615765822,1.0575076980218885,-1.3537596771745852,0.935674292327708,0.5606015177577418,3610000,False,False,False,False,False,0.5455890577752095
1.3645477829223998,2008-11-17,2010-06-21,0.5177680421935082,-0.020213302790786217,-0.22667149876383288,1.2588982224329324,1.4548256236613544,0.012273130182254434,-0.10142902927304914,-0.06627112372792208,1.4258035009309464,0.3229769813466798,-1.6801532699499064,1.4525387521003454,-0.4487497404226433,0.935674292327708,0.0670673961883693,3105000,False,True,False,False,False,-0.0038940816544768336
-0.9757956282737865,2008-11-27,2010-10-19,0.6002686029661598,0.5868705631205171,-0.2112271394065991,1.4689843112063612,-0.5078292082450293,0.012273130182254434,-0.10142902927304914,0.47031392393408294,-1.6383319276031585,0.5893362089740318,-1.1660212864404809,1.6262269664188786,-1.3537596771745852,0.935674292327708,0.5606015177577418,3655000,True,False,False,False,False,0.5945529018828053
1.5848844619363551,2008-12-02,2010-02-04,-1.1734934536458488,-0.8571638752121952,1.8175439057596288,-0.0016183102076387497,0.30820429304846536,-1.6779122263453703,-0.10142902927304914,0.8887084324634877,-0.9722405455122807,1.4062084828146293,-1.0700437622915262,-1.1429444070754835,-1.3537596771745852,-1.0687479694587594,-0.9200008469503759,2345000,True,False,True,False,False,-0.8308390043605394
1.1066403735614823,2008-12-12,2010-10-26,0.14651551871657623,0.5397184181953673,0.3799829367883098,-0.701905272785734,0.7236272883439161,0.012273130182254434,-0.10142902927304914,0.12519754966689003,-0.05443999562223699,0.00929245504582495,0.9137478775145087,-1.4582036131352303,1.3612701330812402,-1.0687479694587594,0.5606015177577418,3615000,True,False,False,False,False,0.5510294848982756
